Domain Code,Domain,Area Code,Area,Indicator Code,Indicator,Source Code,FAO Source,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OE","Employment Indicators","68","France","21066","Employment in agriculture","3018","Employment surveys","1985","1985","1000 persons","1530","X","International reliable sources","Employment Survey"
"OE","Employment Indicators","68","France","21063","Share of employment in agriculture (% of total employment)","3018","Employment surveys","1985","1985","%","7.1","X","International reliable sources","Employment Survey"
"OE","Employment Indicators","68","France","21066","Employment in agriculture","3018","Employment surveys","1986","1986","1000 persons","1480","X","International reliable sources","Employment Survey"
"OE","Employment Indicators","68","France","21063","Share of employment in agriculture (% of total employment)","3018","Employment surveys","1986","1986","%","6.9","X","International reliable sources","Employment Survey"
"OE","Employment Indicators","68","France","21066","Employment in agriculture","3018","Employment surveys","1987","1987","1000 persons","1423","X","International reliable sources","Employment Survey"
"OE","Employment Indicators","68","France","21063","Share of employment in agriculture (% of total employment)","3018","Employment surveys","1987","1987","%","6.6","X","International reliable sources","Employment Survey"
"OE","Employment Indicators","68","France","21066","Employment in agriculture","3018","Employment surveys","1988","1988","1000 persons","1367","X","International reliable sources","Employment Survey"
"OE","Employment Indicators","68","France","21063","Share of employment in agriculture (% of total employment)","3018","Employment surveys","1988","1988","%","6.3","X","International reliable sources","Employment Survey"
"OE","Employment Indicators","68","France","21066","Employment in agriculture","3018","Employment surveys","1989","1989","1000 persons","1309","X","International reliable sources","Employment Survey"
"OE","Employment Indicators","68","France","21063","Share of employment in agriculture (% of total employment)","3018","Employment surveys","1989","1989","%","5.9","X","International reliable sources","Employment Survey"
"OE","Employment Indicators","68","France","21066","Employment in agriculture","3018","Employment surveys","1990","1990","1000 persons","1248","X","International reliable sources","Employment Survey"
"OE","Employment Indicators","68","France","21063","Share of employment in agriculture (% of total employment)","3018","Employment surveys","1990","1990","%","5.6","X","International reliable sources","Employment Survey"
"OE","Employment Indicators","68","France","21066","Employment in agriculture","3018","Employment surveys","1991","1991","1000 persons","1196","X","International reliable sources","Employment Survey"
"OE","Employment Indicators","68","France","21063","Share of employment in agriculture (% of total employment)","3018","Employment surveys","1991","1991","%","5.3","X","International reliable sources","Employment Survey"
"OE","Employment Indicators","68","France","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","1983","1983","%","1.5249067545","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","68","France","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","1984","1984","%","1.571898818","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","68","France","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","1985","1985","%","1.3831648827","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","68","France","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","1986","1986","%","1.382694006","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","68","France","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","1987","1987","%","1.3238004446","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","68","France","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","1988","1988","%","1.4422810078","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","68","France","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","1989","1989","%","1.430513978","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","68","France","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","1990","1990","%","1.4696552753","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","68","France","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","1991","1991","%","1.4997378588","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","68","France","21066","Employment in agriculture","3024","European Union Labour force survey","1992","1992","1000 persons","1297","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","68","France","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","1992","1992","%","61.3","X","International reliable sources","EU Labour Force Survey"
